video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent
AR4739kePOQ,2017-08-16T17:21:01.000Z,UCUH231XSyHID_ZMOLNk8SIA,3 Vegan Ethiopian Recipes,"Recipes: https://richbitchcooking.com/2017/08/16/3-vegan-ethiopian-recipes/ Misir Wot (Vegan Spicy Lentils), Ater Kik (Vegan Yellow Split Pea), Gomen Wot ...",https://i.ytimg.com/vi/AR4739kePOQ/default.jpg,120,90,https://i.ytimg.com/vi/AR4739kePOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AR4739kePOQ/hqdefault.jpg,480,360,AnarchistKitchen,none
a5FDeApS80Y,2015-10-02T17:22:59.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Abdu Kiar - Wey Gude (ወይ ጉዴ) - New Ethiopian Music 2015 (Official Audio),Ethiopian Music - Abdu Kiar - Wey Gude (ወይ ጉዴ) - New Ethiopian Music 2015 (Official Audio) Facebook : https://www.facebook.com/hotethiopianmusic Google+ ...,https://i.ytimg.com/vi/a5FDeApS80Y/default.jpg,120,90,https://i.ytimg.com/vi/a5FDeApS80Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a5FDeApS80Y/hqdefault.jpg,480,360,Hope Music Ethiopia,none
Df_xJVc2N5Q,2014-01-03T20:30:22.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Hot New Ethiopian Music 2014  Emebet Negasi - Min Yishalal,Hot New Ethiopian Music 2014 Emebet Negasi - Min Yishalal (Official Video) Facebook: https://www.facebook.com/hotethiopianmusic Google+ ...,https://i.ytimg.com/vi/Df_xJVc2N5Q/default.jpg,120,90,https://i.ytimg.com/vi/Df_xJVc2N5Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Df_xJVc2N5Q/hqdefault.jpg,480,360,Hope Music Ethiopia,none
tnBYAAm-Ztw,2015-12-30T10:36:38.000Z,UCMeYPU1YfXjxsUa6QXWsfjg,"Egypt, Ethiopia & Sudan reach consensus on Renaissance Dam","Egypt, Sudan and Ethiopia announced today that they have reached a consensus over the next steps of the establishment of Ethiopia's controversial ...",https://i.ytimg.com/vi/tnBYAAm-Ztw/default.jpg,120,90,https://i.ytimg.com/vi/tnBYAAm-Ztw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tnBYAAm-Ztw/hqdefault.jpg,480,360,CGTN Africa,none
DoouZNdI5Ro,2009-08-19T02:51:49.000Z,UCuQOgf9HG8rIuGFHxP7pZaQ,Ethiopia - travel and tourism,"Crystalline Studios filmed a site inspection for World Travel Vignettes in 2006 to promote tourism to Ethiopia, and edited this promotional video for WTV's tours.",https://i.ytimg.com/vi/DoouZNdI5Ro/default.jpg,120,90,https://i.ytimg.com/vi/DoouZNdI5Ro/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DoouZNdI5Ro/hqdefault.jpg,480,360,Crystalline Studios,none
kwnTN7pggAc,2016-02-11T06:02:22.000Z,UCZdmuDwbvThZuX-3FDMiu5A,YANTEN LANTE ETHIOPIAN ORTHODOX MAZMUR FROM LONDON,YANTEN LANTE ETHIOPIAN ORTHODOX MAZMUR FROM LONDON.,https://i.ytimg.com/vi/kwnTN7pggAc/default.jpg,120,90,https://i.ytimg.com/vi/kwnTN7pggAc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kwnTN7pggAc/hqdefault.jpg,480,360,Tr Ethio Music,none
fvJPyz1qb_Q,2016-04-10T13:20:19.000Z,UClE5X8V_7GJykqzYDARQjwg,New Ethiopian Movie - Tilefegn 2016 Full movie (ጥለፈኝ ሙሉ ፊልም),"Arada Movies is your source for new Ethiopian films and movies, trailers and full features. Whether it's drama or comedy, Arada Movies has what you're looking ...",https://i.ytimg.com/vi/fvJPyz1qb_Q/default.jpg,120,90,https://i.ytimg.com/vi/fvJPyz1qb_Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fvJPyz1qb_Q/hqdefault.jpg,480,360,Arada Movies1,none
VtfbNYQKStI,2017-04-17T04:47:18.000Z,UC3nDPLeJQZovY3QhxW7-ekQ,ETHIOPIAN GENETICS RESULTS!!! | 23andme Genetics Test,HEY EVERYONE!!! I recently got my results back from 23andme. I'm so excited to share my results with you! Comment below if you ever took an ancestry test ...,https://i.ytimg.com/vi/VtfbNYQKStI/default.jpg,120,90,https://i.ytimg.com/vi/VtfbNYQKStI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VtfbNYQKStI/hqdefault.jpg,480,360,Beebz,none
1HHYVYdlS10,2015-12-09T16:08:26.000Z,UC6RPxIIMQ6E4ZjOBPWr3ycg,Africa RISING: soil management in Ethiopia’s highlands,"Together with key partners including ILRI, ICRAF, IWMI, ICRISAT and Mekelle University, CIAT is part of the Africa RISING research team in Ethiopia, working ...",https://i.ytimg.com/vi/1HHYVYdlS10/default.jpg,120,90,https://i.ytimg.com/vi/1HHYVYdlS10/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1HHYVYdlS10/hqdefault.jpg,480,360,International Center for Tropical Agriculture CIAT,none
kfU95LKaPVA,2017-12-14T15:30:16.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Million Eshetu -  Niendo Nabay  | ንዕን'ዶ ናባይ - New Ethiopian Tigrigna Music 2017 (Official Video),Ethiopian Tigrigna Music : Million Eshetu | ሚሊዮን አሸቱ - Niendo Nabay | ንዕን'ዶ ናባይ - New Ethiopian Tigrigna Music 2017 (Official Video) Google+ ...,https://i.ytimg.com/vi/kfU95LKaPVA/default.jpg,120,90,https://i.ytimg.com/vi/kfU95LKaPVA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kfU95LKaPVA/hqdefault.jpg,480,360,Hope Music Ethiopia,none
7vxkNXb0TpE,2014-05-03T19:53:05.000Z,UCrFr1aeVmU8frmJEoiYzpbA,Ethiopian women,Brief pictures of Beautiful pictures Enjoy!!,https://i.ytimg.com/vi/7vxkNXb0TpE/default.jpg,120,90,https://i.ytimg.com/vi/7vxkNXb0TpE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7vxkNXb0TpE/hqdefault.jpg,480,360,E for Ethiopia,none
2_PCZAxnjZA,2011-07-08T17:06:14.000Z,UCdlts69-FHdTEcsryE1xRUw,Sayat Demissie - Hasabun Mesreke (New Ethiopian Music),"This is a new ethiopian song called Hasabun Mesreke by the beautiful habesha, Sayat Demissie. Watch and enjoy this amazing ETHIOPIAN MUSIC video. you ...",https://i.ytimg.com/vi/2_PCZAxnjZA/default.jpg,120,90,https://i.ytimg.com/vi/2_PCZAxnjZA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2_PCZAxnjZA/hqdefault.jpg,480,360,Robel Alemayehu,none
yXjaFtMaslE,2013-05-29T07:21:35.000Z,UCCYBxUN74eZk1Lu3tP1_63g,Ethiopia's business opportunity,,https://i.ytimg.com/vi/yXjaFtMaslE/default.jpg,120,90,https://i.ytimg.com/vi/yXjaFtMaslE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yXjaFtMaslE/hqdefault.jpg,480,360,Dawit Seoul,none
O11myCAhCZk,2018-06-01T16:18:07.000Z,UCCYbR92tg8ZVr34p0BFHbtw,Ethiopian Music: Trhas Tareke (Bel Wusedeni) - ትርሓስ ታረቀ (በል ውሰደኒ) - New Ethiopian Music 2018,Ethiopian Music : Trhas Tareke (Bel Wusedeni) ትርሓስ ታረቀ (በል ውሰደኒ) - New Ethiopian Tigrigna Music 2018(Official Video) Ethiopian music: Check Out ...,https://i.ytimg.com/vi/O11myCAhCZk/default.jpg,120,90,https://i.ytimg.com/vi/O11myCAhCZk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O11myCAhCZk/hqdefault.jpg,480,360,Minew Shewa Tube,none
AEawdLSN170,2007-12-17T23:35:04.000Z,UCv7-cNbV99GOhmukvTS8dWQ,Ethiopian music,ethiopian music.,https://i.ytimg.com/vi/AEawdLSN170/default.jpg,120,90,https://i.ytimg.com/vi/AEawdLSN170/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AEawdLSN170/hqdefault.jpg,480,360,Health Is like Money,none
rSkGZ_T_0aI,2017-09-08T15:45:26.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Temesgen Gebregziabher (Temu) - Hana | ሀና - New Ethiopian Music 2017 (Official Video),Ethiopian Music : Temesgen Gebregziabher (Temu) | ተመስገን ገ /እግዚአብሄር - Hana | ሀና - New Ethiopian Music 2017 (Official Video) Google+ ...,https://i.ytimg.com/vi/rSkGZ_T_0aI/default.jpg,120,90,https://i.ytimg.com/vi/rSkGZ_T_0aI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rSkGZ_T_0aI/hqdefault.jpg,480,360,Hope Music Ethiopia,none
t4zgoR_8UJY,2012-04-03T04:08:57.000Z,UCyEd6QBSgat5kkC6svyjudA,Ethiopian Coffee Ceremony - How to Drink Traditional Coffee!,"For more travel and street food, go to: http://migrationology.com/ Ethiopian coffee is not just a deliciously tasty beverage, it's an essential ingredient of Ethiopian ...",https://i.ytimg.com/vi/t4zgoR_8UJY/default.jpg,120,90,https://i.ytimg.com/vi/t4zgoR_8UJY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/t4zgoR_8UJY/hqdefault.jpg,480,360,Mark Wiens,none
rjT1i283pCM,2017-08-30T09:53:54.000Z,UCTPDxhZ5d8nZgZFLTITA5LA,"The story of Emebet, Ethiopia","With two children and limited job opportunities, it was hard for Emebet and her family to make both ends meet in Sudan. Together, they decided to return to ...",https://i.ytimg.com/vi/rjT1i283pCM/default.jpg,120,90,https://i.ytimg.com/vi/rjT1i283pCM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rjT1i283pCM/hqdefault.jpg,480,360,IOM - UN Migration,none
UFiTqXgF0tc,2017-03-02T01:21:11.000Z,UCAl18VyldcUawB6kyx9HKsw,An Eritrean in Ethiopia: Teddy Love’s story,"Every month, thousands of Eritreans flee their country for reasons including political persecution, indefinite military conscription and limited job opportunities.",https://i.ytimg.com/vi/UFiTqXgF0tc/default.jpg,120,90,https://i.ytimg.com/vi/UFiTqXgF0tc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UFiTqXgF0tc/hqdefault.jpg,480,360,Overseas Development Institute,none
YRAnK5et7EQ,2011-10-20T13:10:36.000Z,UCk7Eq8KhGn5_k5Fkwby-X6w,Ethiopian children's song,,https://i.ytimg.com/vi/YRAnK5et7EQ/default.jpg,120,90,https://i.ytimg.com/vi/YRAnK5et7EQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YRAnK5et7EQ/hqdefault.jpg,480,360,shabat1230,none
BQ5Yzpb_9jY,2014-07-16T11:57:59.000Z,UCLDoBX7u326Gihf9hg4jqqg,Ethiopian Airlines Boeing 787 Dreamliner Experience: Ethiopian Hospitality Redefined,Warm Ethiopian hospitality is redefined onboard the state-of-the-art Boeing 787 Dreamliner of Ethiopian Airlines. It is my first 787 experience and I was happy to ...,https://i.ytimg.com/vi/BQ5Yzpb_9jY/default.jpg,120,90,https://i.ytimg.com/vi/BQ5Yzpb_9jY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BQ5Yzpb_9jY/hqdefault.jpg,480,360,FlightTravels,none
eefmOxYcrXU,2016-04-27T12:02:52.000Z,UCQNcQkzXR3UECbyPxq8b97g,SURPRISING ETHIOPIANS IN LONDON // ኢትዮጵያ በውስጤ.,ETHIOPIA IN ME // ኢትዮጵያ በውስጤ. FACEBOOK // https://www.facebook.com/Ethiopiainme INSTAGRAM // https://www.instagram.com/calebmeakins TWITTER ...,https://i.ytimg.com/vi/eefmOxYcrXU/default.jpg,120,90,https://i.ytimg.com/vi/eefmOxYcrXU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eefmOxYcrXU/hqdefault.jpg,480,360,Ethiopia In Me.,none
TaHQ72xdEkk,2017-12-12T17:38:05.000Z,UCADXAQ-WsE6YusaG2FC23BQ,Mehari Degefaw - Amemegn አመመኝ | New Ethiopian Music 2018,"Check Out Ethiopian News, New Ethiopian Musics, Ethiopian Comedy and More Ethiopian Videos by Subscribing Here: https://goo.gl/kATImk Unauthorized use, ...",https://i.ytimg.com/vi/TaHQ72xdEkk/default.jpg,120,90,https://i.ytimg.com/vi/TaHQ72xdEkk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TaHQ72xdEkk/hqdefault.jpg,480,360,tenaadam,none
1QF5a9ekR-s,2015-07-22T01:47:19.000Z,UClE5X8V_7GJykqzYDARQjwg,Ethiopian Movie - Yaletasbew  Full 2015,ETHIOPIAN MOVIE- yaletasbew 2015.,https://i.ytimg.com/vi/1QF5a9ekR-s/default.jpg,120,90,https://i.ytimg.com/vi/1QF5a9ekR-s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1QF5a9ekR-s/hqdefault.jpg,480,360,Arada Movies1,none
zwLWRYqmlF4,2009-01-15T17:57:10.000Z,UC8Xs6ltBDhv-_VPqOWaxj3A,Teddy Afro - Abebayehosh (Ethiopian Music),Teddy Afro in Addis Ababa Stadium and the Millennium Hall.,https://i.ytimg.com/vi/zwLWRYqmlF4/default.jpg,120,90,https://i.ytimg.com/vi/zwLWRYqmlF4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zwLWRYqmlF4/hqdefault.jpg,480,360,yoniii,none
FdfwlMuXZQc,2015-03-16T20:56:26.000Z,UCSEiDPzveqQG5v51W3mBi_g,Ethiopian Coffee Processing HD,A narrated video showing the different processes used for Ethiopian coffee. I wanted to show basic differences in the methods and to underscore the point that ...,https://i.ytimg.com/vi/FdfwlMuXZQc/default.jpg,120,90,https://i.ytimg.com/vi/FdfwlMuXZQc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FdfwlMuXZQc/hqdefault.jpg,480,360,Sweet Maria's Coffee,none
zLIJ-_cUeBs,2018-02-17T13:42:24.000Z,UClE5X8V_7GJykqzYDARQjwg,ሽረት  SHIRET - Ethiopian Movie 2018,"Arada Movies is your source for new Ethiopian films and movies, trailers and full features. Whether it's drama or comedy, Arada Movies has what you're looking ...",https://i.ytimg.com/vi/zLIJ-_cUeBs/default.jpg,120,90,https://i.ytimg.com/vi/zLIJ-_cUeBs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zLIJ-_cUeBs/hqdefault.jpg,480,360,Arada Movies1,none
Zh9kc343etk,2016-11-09T20:28:55.000Z,UCZceliiH71OLw4t4HcvKKjw,The devastating impact of climate change in Ethiopia,"Ethiopia is facing one of the worst droughts in decades. Six million children are in danger - facing hunger, disease and lack of water. Right now, world leaders ...",https://i.ytimg.com/vi/Zh9kc343etk/default.jpg,120,90,https://i.ytimg.com/vi/Zh9kc343etk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Zh9kc343etk/hqdefault.jpg,480,360,UNICEF,none
3dV-OdRlMq4,2010-03-06T16:43:44.000Z,UC86KJVfTxStD2Kv82OLFCeg,NATIONAL ANTHEM OF ETHIOPIA (1930-1975),"Ethiopia hoy dess ibalish beamlakish hail benegoosish Ethiopia be happy, thanks to God's strength and your Emperor's wise rule Anthem udes between 1930 to ...",https://i.ytimg.com/vi/3dV-OdRlMq4/default.jpg,120,90,https://i.ytimg.com/vi/3dV-OdRlMq4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3dV-OdRlMq4/hqdefault.jpg,480,360,total90show,none
3F7UDId2Qcw,2017-11-17T16:30:16.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Dawit Alemayehu - Welela | ወለላ - New Ethiopian Tigrigna Music 2017 (Official Video),Ethiopian Tigrigna Music : Dawit Alemayehu | ዳዊት አለማየሁ - Welela | ወለላ - New Ethiopian Tigrigna Music 2017 (Official Video) Google+ ...,https://i.ytimg.com/vi/3F7UDId2Qcw/default.jpg,120,90,https://i.ytimg.com/vi/3F7UDId2Qcw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3F7UDId2Qcw/hqdefault.jpg,480,360,Hope Music Ethiopia,none
3hQYFT-4ZH8,2017-11-23T06:03:56.000Z,UC9V3x9HelwEk3Z6EknB_1Cg,Toxic Legacy: Cleaning up Ethiopia's DDT time bomb,"In this brief video, UN Environment and the Global Environment Facility (GEF) conduct a clean-up of 500 tonnes of toxic DDT in an Ethiopian warehouse.",https://i.ytimg.com/vi/3hQYFT-4ZH8/default.jpg,120,90,https://i.ytimg.com/vi/3hQYFT-4ZH8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3hQYFT-4ZH8/hqdefault.jpg,480,360,UN Environment,none
g7BjzPakZlo,2017-11-15T05:18:34.000Z,UCC2PZdf0I0LyjUrEvQ6059A,"Ethiopian Origin Of The Tamils Or Dravidian  Indians,","http://www.lifespiritofamenkhem.com A race, when stripped of too many academic decorations and niceties is identifiable by one essential Factor: skin colour.",https://i.ytimg.com/vi/g7BjzPakZlo/default.jpg,120,90,https://i.ytimg.com/vi/g7BjzPakZlo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g7BjzPakZlo/hqdefault.jpg,480,360,KhamithiHiburuEthics lmd,none
